workload_id,panel_source_id,panel_task_family,profile_name,source_origin,source_kind,source_edge,window_tag,environment_rollout_scheduled,training_scheduled,profile_specific_tuning
m1680-spec-0002::T2_same_current_different_older_history::L0_current_masked,m1680-spec-0002,T2_same_current_different_older_history,L0_current_masked,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L1_one_step,m1680-spec-0002,T2_same_current_different_older_history,L1_one_step,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_13,m1680-spec-0002,T2_same_current_different_older_history,L2_window_13,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_13_current_tiled,m1680-spec-0002,T2_same_current_different_older_history,L2_window_13_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_25,m1680-spec-0002,T2_same_current_different_older_history,L2_window_25,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_25_current_tiled,m1680-spec-0002,T2_same_current_different_older_history,L2_window_25_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_50,m1680-spec-0002,T2_same_current_different_older_history,L2_window_50,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_50_current_tiled,m1680-spec-0002,T2_same_current_different_older_history,L2_window_50_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_100,m1680-spec-0002,T2_same_current_different_older_history,L2_window_100,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L2_window_100_current_tiled,m1680-spec-0002,T2_same_current_different_older_history,L2_window_100_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L3_online_gru,m1680-spec-0002,T2_same_current_different_older_history,L3_online_gru,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0002::T2_same_current_different_older_history::L3_reset_control_corrected,m1680-spec-0002,T2_same_current_different_older_history,L3_reset_control_corrected,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,capability_step_down|t4_actuator_delay_response,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L0_current_masked,m1680-spec-0003,T2_same_current_different_older_history,L0_current_masked,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L1_one_step,m1680-spec-0003,T2_same_current_different_older_history,L1_one_step,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_13,m1680-spec-0003,T2_same_current_different_older_history,L2_window_13,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_13_current_tiled,m1680-spec-0003,T2_same_current_different_older_history,L2_window_13_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_25,m1680-spec-0003,T2_same_current_different_older_history,L2_window_25,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_25_current_tiled,m1680-spec-0003,T2_same_current_different_older_history,L2_window_25_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_50,m1680-spec-0003,T2_same_current_different_older_history,L2_window_50,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_50_current_tiled,m1680-spec-0003,T2_same_current_different_older_history,L2_window_50_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_100,m1680-spec-0003,T2_same_current_different_older_history,L2_window_100,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L2_window_100_current_tiled,m1680-spec-0003,T2_same_current_different_older_history,L2_window_100_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L3_online_gru,m1680-spec-0003,T2_same_current_different_older_history,L3_online_gru,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0003::T2_same_current_different_older_history::L3_reset_control_corrected,m1680-spec-0003,T2_same_current_different_older_history,L3_reset_control_corrected,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L0_current_masked,m1680-spec-0004,T2_same_current_different_older_history,L0_current_masked,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L1_one_step,m1680-spec-0004,T2_same_current_different_older_history,L1_one_step,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_13,m1680-spec-0004,T2_same_current_different_older_history,L2_window_13,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_13_current_tiled,m1680-spec-0004,T2_same_current_different_older_history,L2_window_13_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_25,m1680-spec-0004,T2_same_current_different_older_history,L2_window_25,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_25_current_tiled,m1680-spec-0004,T2_same_current_different_older_history,L2_window_25_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_50,m1680-spec-0004,T2_same_current_different_older_history,L2_window_50,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_50_current_tiled,m1680-spec-0004,T2_same_current_different_older_history,L2_window_50_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_100,m1680-spec-0004,T2_same_current_different_older_history,L2_window_100,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L2_window_100_current_tiled,m1680-spec-0004,T2_same_current_different_older_history,L2_window_100_current_tiled,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L3_online_gru,m1680-spec-0004,T2_same_current_different_older_history,L3_online_gru,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0004::T2_same_current_different_older_history::L3_reset_control_corrected,m1680-spec-0004,T2_same_current_different_older_history,L3_reset_control_corrected,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,t4_actuator_delay_response|capability_step_up,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L0_current_masked,m1680-spec-0005,T2_same_current_different_older_history,L0_current_masked,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L1_one_step,m1680-spec-0005,T2_same_current_different_older_history,L1_one_step,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_13,m1680-spec-0005,T2_same_current_different_older_history,L2_window_13,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_13_current_tiled,m1680-spec-0005,T2_same_current_different_older_history,L2_window_13_current_tiled,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_25,m1680-spec-0005,T2_same_current_different_older_history,L2_window_25,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_25_current_tiled,m1680-spec-0005,T2_same_current_different_older_history,L2_window_25_current_tiled,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_50,m1680-spec-0005,T2_same_current_different_older_history,L2_window_50,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_50_current_tiled,m1680-spec-0005,T2_same_current_different_older_history,L2_window_50_current_tiled,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_100,m1680-spec-0005,T2_same_current_different_older_history,L2_window_100,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L2_window_100_current_tiled,m1680-spec-0005,T2_same_current_different_older_history,L2_window_100_current_tiled,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
m1680-spec-0005::T2_same_current_different_older_history::L3_online_gru,m1680-spec-0005,T2_same_current_different_older_history,L3_online_gru,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,False,False,False
